,OFFICIAL_ID,FIRST_NAME,LAST_NAME,JERSEY_NUM,GAME_ID
61290,203592,Dedric,Taylor,21,0021900856
61291,202058,James,Williams,60,0021900849
61292,2002,Derrick,Collins,11,0021900849
61293,1628954,Jenna,Schroeder,84,0021900849
61294,2003,Pat,Fraher,26,0021900853
61295,203591,Mitchell,Ervin,27,0021900853
61296,1627964,Jonathan,Sterling,17,0021900853
61297,2714,David,Guthrie,16,0021900855
61298,202056,CJ,Washington,12,0021900855
61299,204059,Tyler,Ford,39,0021900855
61300,101283,Brian,Forte,45,0021900854
61301,202037,J.T.,Orr,72,0021900854
61302,1626301,Jason,Goldenberg,35,0021900854
61303,2005,Matt,Boland,18,0021900851
61304,202041,Kevin,Scott,24,0021900851
61305,1193,Michael,Smith,38,0021900851
61306,1201,Leon,Wood,40,0021900863
61307,202049,Ben,Taylor,46,0021900863
61308,1830,Marc,Davis,8,0021900863
61309,2715,Eric,Lewis,42,0021900861
61310,203593,Justin,Van Duyne,64,0021900861
61311,200832,Curtis,Blair,74,0021900861
61312,2004,Courtney,Kirkland,61,0021900859
61313,1188,Leroy,Richardson,20,0021900859
61314,202026,Karl,Lane,77,0021900859
61315,1174,Ken,Mauer,41,0021900862
61316,204059,Tyler,Ford,39,0021900862
61317,1628951,John,Butler,53,0021900862
61318,202041,Kevin,Scott,24,0021900857
61319,1146,Tony,Brothers,25,0021900857
61320,1628953,Ashley,Moyer-Gleich,13,0021900857
61321,1627541,Natalie,Sago,9,0021900860
61322,2529,Tony,Brown,6,0021900860
61323,204058,Gediminas,Petraitis,50,0021900860
61324,1155,JB,DeRosa,62,0021900858
61325,2002,Derrick,Collins,11,0021900858
61326,201639,Josh,Tiven,58,0021900858
61327,202007,Nick,Buchert,3,0021900869
61328,1627964,Jonathan,Sterling,17,0021900869
61329,2003,Pat,Fraher,26,0021900869
61330,1199,Tom,Washington,49,0021900871
61331,200832,Curtis,Blair,74,0021900871
61332,1627541,Natalie,Sago,9,0021900871
61333,1626302,Aaron,Smith,51,0021900865
61334,1179,Rodney,Mott,71,0021900865
61335,2005,Matt,Boland,18,0021900865
61336,202037,J.T.,Orr,72,0021900870
61337,201637,Haywoode,Workman,66,0021900870
61338,201640,Kane,Fitzgerald,5,0021900870
61339,2148,Mark,Ayotte,56,0021900868
61340,1151,Sean,Corbin,33,0021900868
61341,202901,Matt,Myers,43,0021900868
61342,200834,Mark,Lindsay,29,0021900872
61343,202053,Scott,Twardoski,52,0021900872
61344,2530,Ed,Malloy,14,0021900872
61345,203177,Lauren,Holtkamp,7,0021900867
61346,101283,Brian,Forte,45,0021900867
61347,202027,Tre,Maddox,23,0021900867
61348,1193,Michael,Smith,38,0021900864
61349,1627962,Jacyn,Goble,68,0021900864
61350,202058,James,Williams,60,0021900864
61351,202035,Brett,Nansel,44,0021900866
61352,1662,Bill,Kennedy,55,0021900866
61353,101284,John,Goble,30,0021900866
61354,1626301,Jason,Goldenberg,35,0021900873
61355,2004,Courtney,Kirkland,61,0021900873
61356,202026,Karl,Lane,77,0021900873
61357,201245,Marat,Kogut,32,0021900876
61358,1174,Ken,Mauer,41,0021900876
61359,204059,Tyler,Ford,39,0021900876
61360,201246,Kevin,Cutler,34,0021900874
61361,200833,Eric,Dalen,37,0021900874
61362,2714,David,Guthrie,16,0021900874
61363,201638,Brent,Barnaky,36,0021900875
61364,1627524,Nate,Green,65,0021900875
61365,2529,Tony,Brown,6,0021900875
61366,2002,Derrick,Collins,11,0021900884
61367,201245,Marat,Kogut,32,0021900884
61368,2530,Ed,Malloy,14,0021900884
61369,2534,Zach,Zarba,15,0021900886
61370,200834,Mark,Lindsay,29,0021900886
61371,2005,Matt,Boland,18,0021900886
61372,201639,Josh,Tiven,58,0021900877
61373,1626302,Aaron,Smith,51,0021900877
61374,1628953,Ashley,Moyer-Gleich,13,0021900877
61375,201640,Kane,Fitzgerald,5,0021900880
61376,202049,Ben,Taylor,46,0021900880
61377,1198,Scott,Wall,31,0021900880
61378,200832,Curtis,Blair,74,0021900885
61379,1199,Tom,Washington,49,0021900885
61380,203593,Justin,Van Duyne,64,0021900885
61381,1626300,Ray,Acosta,54,0021900882
61382,101284,John,Goble,30,0021900882
61383,202027,Tre,Maddox,23,0021900882
61384,202041,Kevin,Scott,24,0021900878
61385,202056,CJ,Washington,12,0021900878
61386,1146,Tony,Brothers,25,0021900878
61387,1628954,Jenna,Schroeder,84,0021900879
61388,203591,Mitchell,Ervin,27,0021900879
61389,1830,Marc,Davis,8,0021900879
61390,204058,Gediminas,Petraitis,50,0021900881
61391,202058,James,Williams,60,0021900881
61392,1627964,Jonathan,Sterling,17,0021900881
61393,1188,Leroy,Richardson,20,0021900883
61394,1193,Michael,Smith,38,0021900883
61395,1151,Sean,Corbin,33,0021900883
61396,204059,Tyler,Ford,39,0021900893
61397,1174,Ken,Mauer,41,0021900893
61398,1628159,Mousa,Dagher,28,0021900893
61399,1155,JB,DeRosa,62,0021900887
61400,2715,Eric,Lewis,42,0021900887
61401,201246,Kevin,Cutler,34,0021900887
61402,2148,Mark,Ayotte,56,0021900894
61403,202037,J.T.,Orr,72,0021900894
61404,202007,Nick,Buchert,3,0021900894
61405,200833,Eric,Dalen,37,0021900892
61406,2714,David,Guthrie,16,0021900892
61407,101283,Brian,Forte,45,0021900892
61408,204058,Gediminas,Petraitis,50,0021900890
61409,2004,Courtney,Kirkland,61,0021900890
61410,1626301,Jason,Goldenberg,35,0021900890
61411,1626302,Aaron,Smith,51,0021900889
61412,201639,Josh,Tiven,58,0021900889
61413,1201,Leon,Wood,40,0021900889
61414,1627524,Nate,Green,65,0021900888
61415,202049,Ben,Taylor,46,0021900888
61416,201640,Kane,Fitzgerald,5,0021900888
61417,2003,Pat,Fraher,26,0021900891
61418,201638,Brent,Barnaky,36,0021900891
61419,1204,Derek,Richardson,63,0021900891
61420,200834,Mark,Lindsay,29,0021900901
61421,1179,Rodney,Mott,71,0021900901
61422,2005,Matt,Boland,18,0021900901
61423,2530,Ed,Malloy,14,0021900897
61424,202053,Scott,Twardoski,52,0021900897
61425,2002,Derrick,Collins,11,0021900897
61426,200832,Curtis,Blair,74,0021900899
61427,2534,Zach,Zarba,15,0021900899
61428,1628951,John,Butler,53,0021900899
61429,1626300,Ray,Acosta,54,0021900898
61430,202027,Tre,Maddox,23,0021900898
61431,1199,Tom,Washington,49,0021900898
61432,1830,Marc,Davis,8,0021900896
61433,1627961,Brandon,Adair,67,0021900896
61434,1193,Michael,Smith,38,0021900896
61435,202026,Karl,Lane,77,0021900895
61436,1662,Bill,Kennedy,55,0021900895
61437,1198,Scott,Wall,31,0021900895
61438,1146,Tony,Brothers,25,0021900900
61439,1627962,Jacyn,Goble,68,0021900900
61440,2529,Tony,Brown,6,0021900900
61441,1830,Marc,Davis,8,0021900908
61442,202056,CJ,Washington,12,0021900908
61443,1151,Sean,Corbin,33,0021900908
61444,203593,Justin,Van Duyne,64,0021900907
61445,202058,James,Williams,60,0021900907
61446,1626302,Aaron,Smith,51,0021900907
61447,201638,Brent,Barnaky,36,0021900903
61448,201639,Josh,Tiven,58,0021900903
61449,202035,Brett,Nansel,44,0021900903
61450,202041,Kevin,Scott,24,0021900904
61451,1201,Leon,Wood,40,0021900904
61452,204058,Gediminas,Petraitis,50,0021900904
61453,2715,Eric,Lewis,42,0021900902
61454,1204,Derek,Richardson,63,0021900902
61455,203591,Mitchell,Ervin,27,0021900902
61456,2004,Courtney,Kirkland,61,0021900906
61457,1146,Tony,Brothers,25,0021900906
61458,203592,Dedric,Taylor,21,0021900906
61459,201245,Marat,Kogut,32,0021900905
61460,1628172,Evan,Scott,78,0021900905
61461,2714,David,Guthrie,16,0021900905
61462,200833,Eric,Dalen,37,0021900915
61463,101283,Brian,Forte,45,0021900915
61464,2534,Zach,Zarba,15,0021900915
61465,200834,Mark,Lindsay,29,0021900914
61466,1188,Leroy,Richardson,20,0021900914
61467,1179,Rodney,Mott,71,0021900914
61468,101284,John,Goble,30,0021900910
61469,203591,Mitchell,Ervin,27,0021900910
61470,202049,Ben,Taylor,46,0021900910
61471,2530,Ed,Malloy,14,0021900916
61472,2002,Derrick,Collins,11,0021900916
61473,202053,Scott,Twardoski,52,0021900916
61474,201640,Kane,Fitzgerald,5,0021900913
61475,201246,Kevin,Cutler,34,0021900913
61476,1628951,John,Butler,53,0021900913
61477,201245,Marat,Kogut,32,0021900909
61478,1626301,Jason,Goldenberg,35,0021900909
61479,2529,Tony,Brown,6,0021900909
61480,1662,Bill,Kennedy,55,0021900912
61481,1627962,Jacyn,Goble,68,0021900912
61482,202007,Nick,Buchert,3,0021900912
61483,203592,Dedric,Taylor,21,0021900911
61484,204058,Gediminas,Petraitis,50,0021900911
61485,202041,Kevin,Scott,24,0021900911
61486,2882,Sean,Wright,4,0021900921
61487,1626302,Aaron,Smith,51,0021900921
61488,1628954,Jenna,Schroeder,84,0021900921
61489,204059,Tyler,Ford,39,0021900920
61490,202026,Karl,Lane,77,0021900920
61491,1174,Ken,Mauer,41,0021900920
61492,1627961,Brandon,Adair,67,0021900917
61493,1162,Scott,Foster,48,0021900917
61494,1198,Scott,Wall,31,0021900917
61495,202037,J.T.,Orr,72,0021900919
61496,2714,David,Guthrie,16,0021900919
61497,200832,Curtis,Blair,74,0021900919
61498,1151,Sean,Corbin,33,0021900918
61499,202049,Ben,Taylor,46,0021900918
61500,1627964,Jonathan,Sterling,17,0021900918
61501,1628159,Mousa,Dagher,28,0021900925
61502,2003,Pat,Fraher,26,0021900925
61503,2148,Mark,Ayotte,56,0021900925
61504,202058,James,Williams,60,0021900924
61505,1199,Tom,Washington,49,0021900924
61506,1204,Derek,Richardson,63,0021900924
61507,202007,Nick,Buchert,3,0021900923
61508,1148,James,Capers,19,0021900923
61509,1201,Leon,Wood,40,0021900923
61510,2004,Courtney,Kirkland,61,0021900922
61511,1626300,Ray,Acosta,54,0021900922
61512,1146,Tony,Brothers,25,0021900922
61513,200833,Eric,Dalen,37,0021900929
61514,101283,Brian,Forte,45,0021900929
61515,2534,Zach,Zarba,15,0021900929
61516,1179,Rodney,Mott,71,0021900927
61517,1830,Marc,Davis,8,0021900927
61518,1193,Michael,Smith,38,0021900927
61519,1188,Leroy,Richardson,20,0021900928
61520,201640,Kane,Fitzgerald,5,0021900928
61521,202027,Tre,Maddox,23,0021900928
61522,202056,CJ,Washington,12,0021900926
61523,204059,Tyler,Ford,39,0021900926
61524,101284,John,Goble,30,0021900926
61525,2148,Mark,Ayotte,56,0021900939
61526,201640,Kane,Fitzgerald,5,0021900939
61527,1626301,Jason,Goldenberg,35,0021900939
61528,1155,JB,DeRosa,62,0021900934
61529,203592,Dedric,Taylor,21,0021900934
61530,2715,Eric,Lewis,42,0021900934
61531,200832,Curtis,Blair,74,0021900932
61532,2530,Ed,Malloy,14,0021900932
61533,1627961,Brandon,Adair,67,0021900932
61534,201639,Josh,Tiven,58,0021900938
61535,200833,Eric,Dalen,37,0021900938
61536,201638,Brent,Barnaky,36,0021900938
61537,1626300,Ray,Acosta,54,0021900931
61538,201246,Kevin,Cutler,34,0021900931
61539,1148,James,Capers,19,0021900931
61540,1174,Ken,Mauer,41,0021900933
61541,201245,Marat,Kogut,32,0021900933
61542,204058,Gediminas,Petraitis,50,0021900933
61543,202049,Ben,Taylor,46,0021900937
61544,202053,Scott,Twardoski,52,0021900937
61545,1199,Tom,Washington,49,0021900937
61546,2002,Derrick,Collins,11,0021900935
61547,203593,Justin,Van Duyne,64,0021900935
61548,2003,Pat,Fraher,26,0021900935
61549,1198,Scott,Wall,31,0021900930
61550,1146,Tony,Brothers,25,0021900930
61551,202037,J.T.,Orr,72,0021900930
61552,202058,James,Williams,60,0021900936
61553,1662,Bill,Kennedy,55,0021900936
61554,2005,Matt,Boland,18,0021900936
61555,2004,Courtney,Kirkland,61,0021900944
61556,1627962,Jacyn,Goble,68,0021900944
61557,1162,Scott,Foster,48,0021900944
61558,202901,Matt,Myers,43,0021900942
61559,201245,Marat,Kogut,32,0021900942
61560,2529,Tony,Brown,6,0021900942
61561,101284,John,Goble,30,0021900941
61562,1627961,Brandon,Adair,67,0021900941
61563,1193,Michael,Smith,38,0021900941
61564,101283,Brian,Forte,45,0021900945
61565,202035,Brett,Nansel,44,0021900945
61566,2534,Zach,Zarba,15,0021900945
61567,202007,Nick,Buchert,3,0021900940
61568,2714,David,Guthrie,16,0021900940
61569,1628953,Ashley,Moyer-Gleich,13,0021900940
61570,203593,Justin,Van Duyne,64,0021900943
61571,1179,Rodney,Mott,71,0021900943
61572,202041,Kevin,Scott,24,0021900943
61573,2003,Pat,Fraher,26,0021900955
61574,2005,Matt,Boland,18,0021900955
61575,202037,J.T.,Orr,72,0021900955
61576,1151,Sean,Corbin,33,0021900950
61577,1627964,Jonathan,Sterling,17,0021900950
61578,202049,Ben,Taylor,46,0021900950
61579,204058,Gediminas,Petraitis,50,0021900946
61580,1628951,John,Butler,53,0021900946
61581,202058,James,Williams,60,0021900946
61582,2715,Eric,Lewis,42,0021900949
61583,1155,JB,DeRosa,62,0021900949
61584,2002,Derrick,Collins,11,0021900949
61585,202027,Tre,Maddox,23,0021900948
61586,201638,Brent,Barnaky,36,0021900948
61587,201639,Josh,Tiven,58,0021900948
61588,200832,Curtis,Blair,74,0021900954
61589,2714,David,Guthrie,16,0021900954
61590,1188,Leroy,Richardson,20,0021900954
61591,1662,Bill,Kennedy,55,0021900953
61592,202026,Karl,Lane,77,0021900953
61593,202053,Scott,Twardoski,52,0021900953
61594,204059,Tyler,Ford,39,0021900952
61595,2530,Ed,Malloy,14,0021900952
61596,200833,Eric,Dalen,37,0021900952
61597,1204,Derek,Richardson,63,0021900956
61598,1162,Scott,Foster,48,0021900956
61599,203591,Mitchell,Ervin,27,0021900956
61600,200834,Mark,Lindsay,29,0021900947
61601,1199,Tom,Washington,49,0021900947
61602,1627541,Natalie,Sago,9,0021900947
61603,1174,Ken,Mauer,41,0021900951
61604,202007,Nick,Buchert,3,0021900951
61605,1628953,Ashley,Moyer-Gleich,13,0021900951
61606,201638,Brent,Barnaky,36,0021900959
61607,1179,Rodney,Mott,71,0021900959
61608,2004,Courtney,Kirkland,61,0021900959
61609,201246,Kevin,Cutler,34,0021900957
61610,2882,Sean,Wright,4,0021900957
61611,200832,Curtis,Blair,74,0021900957
61612,101283,Brian,Forte,45,0021900958
61613,1830,Marc,Davis,8,0021900958
61614,1201,Leon,Wood,40,0021900958
61615,1146,Tony,Brothers,25,0021900967
61616,203591,Mitchell,Ervin,27,0021900967
61617,1151,Sean,Corbin,33,0021900967
61618,202027,Tre,Maddox,23,0021900965
61619,202037,J.T.,Orr,72,0021900965
61620,201639,Josh,Tiven,58,0021900965
61621,1627962,Jacyn,Goble,68,0021900968
61622,1162,Scott,Foster,48,0021900968
61623,202053,Scott,Twardoski,52,0021900968
61624,201246,Kevin,Cutler,34,0021900962
61625,1199,Tom,Washington,49,0021900962
61626,200833,Eric,Dalen,37,0021900962
61627,2529,Tony,Brown,6,0021900963
61628,2882,Sean,Wright,4,0021900963
61629,1627524,Nate,Green,65,0021900963
61630,202026,Karl,Lane,77,0021900966
61631,202056,CJ,Washington,12,0021900966
61632,1148,James,Capers,19,0021900966
61633,1626302,Aaron,Smith,51,0021900960
61634,201640,Kane,Fitzgerald,5,0021900960
61635,2148,Mark,Ayotte,56,0021900960
61636,1626300,Ray,Acosta,54,0021900961
61637,2714,David,Guthrie,16,0021900961
61638,204058,Gediminas,Petraitis,50,0021900961
61639,204059,Tyler,Ford,39,0021900964
61640,2530,Ed,Malloy,14,0021900964
61641,203592,Dedric,Taylor,21,0021900964
61642,2148,Mark,Ayotte,56,0021900971
61643,203592,Dedric,Taylor,21,0021900971
61644,1662,Bill,Kennedy,55,0021900971
61645,2715,Eric,Lewis,42,0021900970
61646,202041,Kevin,Scott,24,0021900970
61647,203177,Lauren,Holtkamp,7,0021900970
61648,202058,James,Williams,60,0021900973
61649,1193,Michael,Smith,38,0021900973
61650,101284,John,Goble,30,0021900973
61651,2002,Derrick,Collins,11,0021900969
61652,1174,Ken,Mauer,41,0021900969
61653,1201,Leon,Wood,40,0021900969
61654,1162,Scott,Foster,48,0021901232
61655,2529,Tony,Brown,6,0021901232
61656,202007,Nick,Buchert,3,0021901232
61657,2534,Zach,Zarba,15,0021901231
61658,202058,James,Williams,60,0021901231
61659,1193,Michael,Smith,38,0021901231
61660,2148,Mark,Ayotte,56,0021901237
61661,1155,JB,DeRosa,62,0021901237
61662,1146,Tony,Brothers,25,0021901237
61663,1626302,Aaron,Smith,51,0021901233
61664,2003,Pat,Fraher,26,0021901233
61665,2002,Derrick,Collins,11,0021901233
61666,204058,Gediminas,Petraitis,50,0021901234
61667,2714,David,Guthrie,16,0021901234
61668,1662,Bill,Kennedy,55,0021901234
61669,201638,Brent,Barnaky,36,0021901236
61670,202041,Kevin,Scott,24,0021901236
61671,1148,James,Capers,19,0021901236
61672,1179,Rodney,Mott,71,0021901238
61673,200834,Mark,Lindsay,29,0021901238
61674,1830,Marc,Davis,8,0021901238
61675,1201,Leon,Wood,40,0021901235
61676,2530,Ed,Malloy,14,0021901235
61677,1151,Sean,Corbin,33,0021901235
61678,201639,Josh,Tiven,58,0021901241
61679,2005,Matt,Boland,18,0021901241
61680,202049,Ben,Taylor,46,0021901241
61681,203591,Mitchell,Ervin,27,0021901242
61682,2715,Eric,Lewis,42,0021901242
61683,202027,Tre,Maddox,23,0021901242
61684,203592,Dedric,Taylor,21,0021901239
61685,202058,James,Williams,60,0021901239
61686,201640,Kane,Fitzgerald,5,0021901239
61687,101283,Brian,Forte,45,0021901243
61688,1148,James,Capers,19,0021901243
61689,1626300,Ray,Acosta,54,0021901243
61690,204059,Tyler,Ford,39,0021901240
61691,1162,Scott,Foster,48,0021901240
61692,1627962,Jacyn,Goble,68,0021901240
61693,201638,Brent,Barnaky,36,0021901249
61694,2003,Pat,Fraher,26,0021901249
61695,202041,Kevin,Scott,24,0021901249
61696,1146,Tony,Brothers,25,0021901244
61697,201246,Kevin,Cutler,34,0021901244
61698,2148,Mark,Ayotte,56,0021901244
61699,202053,Scott,Twardoski,52,0021901245
61700,2004,Courtney,Kirkland,61,0021901245
61701,1830,Marc,Davis,8,0021901245
61702,2530,Ed,Malloy,14,0021901247
61703,1151,Sean,Corbin,33,0021901247
61704,202026,Karl,Lane,77,0021901247
61705,1626302,Aaron,Smith,51,0021901248
61706,2534,Zach,Zarba,15,0021901248
61707,2529,Tony,Brown,6,0021901248
61708,2882,Sean,Wright,4,0021901246
61709,200832,Curtis,Blair,74,0021901246
61710,202037,J.T.,Orr,72,0021901246
61711,2714,David,Guthrie,16,0021901250
61712,1201,Leon,Wood,40,0021901250
61713,202027,Tre,Maddox,23,0021901250
61714,202058,James,Williams,60,0021901254
61715,1626300,Ray,Acosta,54,0021901254
61716,200834,Mark,Lindsay,29,0021901254
61717,202049,Ben,Taylor,46,0021901255
61718,201245,Marat,Kogut,32,0021901255
61719,2715,Eric,Lewis,42,0021901255
61720,1179,Rodney,Mott,71,0021901252
61721,2002,Derrick,Collins,11,0021901252
61722,203592,Dedric,Taylor,21,0021901252
61723,203591,Mitchell,Ervin,27,0021901251
61724,101284,John,Goble,30,0021901251
61725,1193,Michael,Smith,38,0021901251
61726,1627962,Jacyn,Goble,68,0021901253
61727,1148,James,Capers,19,0021901253
61728,202007,Nick,Buchert,3,0021901253
61729,202053,Scott,Twardoski,52,0021901258
61730,200832,Curtis,Blair,74,0021901258
61731,2882,Sean,Wright,4,0021901258
61732,101283,Brian,Forte,45,0021901260
61733,1146,Tony,Brothers,25,0021901260
61734,202026,Karl,Lane,77,0021901260
61735,201640,Kane,Fitzgerald,5,0021901261
61736,201246,Kevin,Cutler,34,0021901261
61737,2148,Mark,Ayotte,56,0021901261
61738,204058,Gediminas,Petraitis,50,0021901256
61739,202037,J.T.,Orr,72,0021901256
61740,201639,Josh,Tiven,58,0021901256
61741,1662,Bill,Kennedy,55,0021901259
61742,201638,Brent,Barnaky,36,0021901259
61743,1155,JB,DeRosa,62,0021901259
61744,2005,Matt,Boland,18,0021901257
61745,204059,Tyler,Ford,39,0021901257
61746,2004,Courtney,Kirkland,61,0021901257
61747,1627962,Jacyn,Goble,68,0021901264
61748,202041,Kevin,Scott,24,0021901264
61749,2530,Ed,Malloy,14,0021901264
61750,1626302,Aaron,Smith,51,0021901265
61751,2002,Derrick,Collins,11,0021901265
61752,1830,Marc,Davis,8,0021901265
61753,1151,Sean,Corbin,33,0021901267
61754,1201,Leon,Wood,40,0021901267
61755,2714,David,Guthrie,16,0021901267
61756,202058,James,Williams,60,0021901266
61757,203591,Mitchell,Ervin,27,0021901266
61758,1193,Michael,Smith,38,0021901266
61759,1626300,Ray,Acosta,54,0021901262
61760,2534,Zach,Zarba,15,0021901262
61761,2529,Tony,Brown,6,0021901262
61762,2003,Pat,Fraher,26,0021901263
61763,202007,Nick,Buchert,3,0021901263
61764,201245,Marat,Kogut,32,0021901263
61765,202026,Karl,Lane,77,0021901270
61766,202049,Ben,Taylor,46,0021901270
61767,201640,Kane,Fitzgerald,5,0021901270
61768,202027,Tre,Maddox,23,0021901273
61769,203592,Dedric,Taylor,21,0021901273
61770,1162,Scott,Foster,48,0021901273
61771,202053,Scott,Twardoski,52,0021901269
61772,2715,Eric,Lewis,42,0021901269
61773,204059,Tyler,Ford,39,0021901269
61774,1148,James,Capers,19,0021901271
61775,101283,Brian,Forte,45,0021901271
61776,204058,Gediminas,Petraitis,50,0021901271
61777,200834,Mark,Lindsay,29,0021901268
61778,101284,John,Goble,30,0021901268
61779,1155,JB,DeRosa,62,0021901268
61780,201639,Josh,Tiven,58,0021901272
61781,1662,Bill,Kennedy,55,0021901272
61782,2005,Matt,Boland,18,0021901272
61783,2534,Zach,Zarba,15,0021901277
61784,201246,Kevin,Cutler,34,0021901277
61785,200832,Curtis,Blair,74,0021901277
61786,1193,Michael,Smith,38,0021901274
61787,2003,Pat,Fraher,26,0021901274
61788,1626302,Aaron,Smith,51,0021901274
61789,2882,Sean,Wright,4,0021901276
61790,202007,Nick,Buchert,3,0021901276
61791,1626300,Ray,Acosta,54,0021901276
61792,202041,Kevin,Scott,24,0021901279
61793,1627962,Jacyn,Goble,68,0021901279
61794,201640,Kane,Fitzgerald,5,0021901279
61795,201245,Marat,Kogut,32,0021901275
61796,1146,Tony,Brothers,25,0021901275
61797,201638,Brent,Barnaky,36,0021901275
61798,2530,Ed,Malloy,14,0021901278
61799,2529,Tony,Brown,6,0021901278
61800,203591,Mitchell,Ervin,27,0021901278
61801,202037,J.T.,Orr,72,0021901283
61802,200834,Mark,Lindsay,29,0021901283
61803,202058,James,Williams,60,0021901283
61804,203592,Dedric,Taylor,21,0021901280
61805,1162,Scott,Foster,48,0021901280
61806,2002,Derrick,Collins,11,0021901280
61807,2004,Courtney,Kirkland,61,0021901282
61808,1201,Leon,Wood,40,0021901282
61809,201639,Josh,Tiven,58,0021901282
61810,1151,Sean,Corbin,33,0021901284
61811,2714,David,Guthrie,16,0021901284
61812,1155,JB,DeRosa,62,0021901284
61813,2148,Mark,Ayotte,56,0021901281
61814,202026,Karl,Lane,77,0021901281
61815,1830,Marc,Davis,8,0021901281
61816,201640,Kane,Fitzgerald,5,0021901287
61817,201245,Marat,Kogut,32,0021901287
61818,101283,Brian,Forte,45,0021901287
61819,2005,Matt,Boland,18,0021901288
61820,2529,Tony,Brown,6,0021901288
61821,202049,Ben,Taylor,46,0021901288
61822,204059,Tyler,Ford,39,0021901291
61823,1146,Tony,Brothers,25,0021901291
61824,1626302,Aaron,Smith,51,0021901291
61825,202053,Scott,Twardoski,52,0021901289
61826,202027,Tre,Maddox,23,0021901289
61827,101284,John,Goble,30,0021901289
61828,1627962,Jacyn,Goble,68,0021901290
61829,2715,Eric,Lewis,42,0021901290
61830,1662,Bill,Kennedy,55,0021901290
61831,201246,Kevin,Cutler,34,0021901286
61832,204058,Gediminas,Petraitis,50,0021901286
61833,2882,Sean,Wright,4,0021901286
61834,200832,Curtis,Blair,74,0021901285
61835,1626300,Ray,Acosta,54,0021901285
61836,202041,Kevin,Scott,24,0021901285
61837,1151,Sean,Corbin,33,0021901296
61838,1155,JB,DeRosa,62,0021901296
61839,2534,Zach,Zarba,15,0021901296
61840,201639,Josh,Tiven,58,0021901292
61841,2004,Courtney,Kirkland,61,0021901292
61842,203591,Mitchell,Ervin,27,0021901292
61843,2003,Pat,Fraher,26,0021901295
61844,2002,Derrick,Collins,11,0021901295
61845,203592,Dedric,Taylor,21,0021901295
61846,1201,Leon,Wood,40,0021901293
61847,2530,Ed,Malloy,14,0021901293
61848,200834,Mark,Lindsay,29,0021901293
61849,202026,Karl,Lane,77,0021901294
61850,2148,Mark,Ayotte,56,0021901294
61851,1162,Scott,Foster,48,0021901294
61852,202007,Nick,Buchert,3,0021901299
61853,1626302,Aaron,Smith,51,0021901299
61854,1830,Marc,Davis,8,0021901299
61855,2529,Tony,Brown,6,0021901298
61856,101284,John,Goble,30,0021901298
61857,204058,Gediminas,Petraitis,50,0021901298
61858,201638,Brent,Barnaky,36,0021901297
61859,1148,James,Capers,19,0021901297
61860,1627962,Jacyn,Goble,68,0021901297
61861,201640,Kane,Fitzgerald,5,0021901300
61862,201245,Marat,Kogut,32,0021901300
61863,202049,Ben,Taylor,46,0021901300
61864,1146,Tony,Brothers,25,0021901302
61865,202053,Scott,Twardoski,52,0021901302
61866,202027,Tre,Maddox,23,0021901302
61867,202058,James,Williams,60,0021901303
61868,101283,Brian,Forte,45,0021901303
61869,202037,J.T.,Orr,72,0021901303
61870,2715,Eric,Lewis,42,0021901301
61871,1626300,Ray,Acosta,54,0021901301
61872,200832,Curtis,Blair,74,0021901301
61873,2714,David,Guthrie,16,0021901305
61874,204059,Tyler,Ford,39,0021901305
61875,1193,Michael,Smith,38,0021901305
61876,2530,Ed,Malloy,14,0021901304
61877,202026,Karl,Lane,77,0021901304
61878,1151,Sean,Corbin,33,0021901304
61879,2004,Courtney,Kirkland,61,0021901307
61880,101284,John,Goble,30,0021901307
61881,200834,Mark,Lindsay,29,0021901307
61882,201246,Kevin,Cutler,34,0021901306
61883,2882,Sean,Wright,4,0021901306
61884,2148,Mark,Ayotte,56,0021901306
61885,201638,Brent,Barnaky,36,0021901310
61886,101283,Brian,Forte,45,0021901310
61887,1148,James,Capers,19,0021901310
61888,2534,Zach,Zarba,15,0021901313
61889,1662,Bill,Kennedy,55,0021901313
61890,202053,Scott,Twardoski,52,0021901313
61891,202037,J.T.,Orr,72,0021901309
61892,2715,Eric,Lewis,42,0021901309
61893,204058,Gediminas,Petraitis,50,0021901309
61894,2002,Derrick,Collins,11,0021901308
61895,2003,Pat,Fraher,26,0021901308
61896,203592,Dedric,Taylor,21,0021901308
61897,202041,Kevin,Scott,24,0021901312
61898,201639,Josh,Tiven,58,0021901312
61899,1201,Leon,Wood,40,0021901312
61900,203591,Mitchell,Ervin,27,0021901314
61901,202027,Tre,Maddox,23,0021901314
61902,1162,Scott,Foster,48,0021901314
61903,202049,Ben,Taylor,46,0021901311
61904,2005,Matt,Boland,18,0021901311
61905,1830,Marc,Davis,8,0021901311
61906,202007,Nick,Buchert,3,0021901317
61907,2714,David,Guthrie,16,0021901317
61908,1193,Michael,Smith,38,0021901317
61909,201246,Kevin,Cutler,34,0021901315
61910,201640,Kane,Fitzgerald,5,0021901315
61911,2004,Courtney,Kirkland,61,0021901315
61912,201245,Marat,Kogut,32,0021901316
61913,101284,John,Goble,30,0021901316
61914,204059,Tyler,Ford,39,0021901316
61915,2529,Tony,Brown,6,0021901318
61916,1146,Tony,Brothers,25,0021901318
61917,200832,Curtis,Blair,74,0021901318
61918,200833,Eric,Dalen,37,0022000002
